"filename", "language", "JavaScript", "PHP", "JSON", "Markdown", "XML", "CSS", "YAML", "Batch", "comment", "blank", "total"
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\Exception.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\InvalidMethodNameException.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 13, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\NameAlreadyInUseException.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 16, 3, 34
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\OriginalConstructorInvocationRequiredException.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 13, 2, 24
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\ReflectionException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 13, 2, 20
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\RuntimeException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 13, 2, 20
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\SoapExtensionNotAvailableException.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 2, 26
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\UnknownClassException.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 13, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\UnknownTraitException.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 15, 3, 33
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Exception\UnknownTypeException.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 13, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\Generator.php", "PHP", 0, 873, 0, 0, 0, 0, 0, 0, 228, 182, 1283
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\HookedProperty.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 19, 8, 60
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\HookedPropertyGenerator.php", "PHP", 0, 55, 0, 0, 0, 0, 0, 0, 19, 14, 88
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\MockClass.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 29, 10, 70
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\MockMethod.php", "PHP", 0, 267, 0, 0, 0, 0, 0, 0, 75, 55, 397
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\MockMethodSet.php", "PHP", 0, 23, 0, 0, 0, 0, 0, 0, 19, 6, 48
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\MockTrait.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 24, 7, 51
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\MockType.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 16, 2, 24
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Generator\TemplateLoader.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 16, 6, 37
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\MockBuilder.php", "PHP", 0, 294, 0, 0, 0, 0, 0, 0, 200, 83, 577
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\DoubledCloneMethod.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 4, 28
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\ErrorCloneMethod.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 15, 2, 26
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\GeneratedAsMockObject.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 13, 2, 24
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\GeneratedAsTestStub.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 13, 2, 24
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\Method.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 13, 5, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\MockObjectApi.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 17, 14, 76
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\MutableStubApi.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 17, 5, 40
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\ProxiedCloneMethod.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 13, 5, 30
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\StubApi.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 15, 5, 38
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Api\TestDoubleState.php", "PHP", 0, 63, 0, 0, 0, 0, 0, 0, 31, 18, 112
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Builder\Identity.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 18, 2, 26
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Builder\InvocationMocker.php", "PHP", 0, 207, 0, 0, 0, 0, 0, 0, 60, 66, 333
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Builder\InvocationStubber.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 37, 11, 64
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Builder\MethodNameMatch.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 17, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Builder\ParametersMatch.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 40, 4, 52
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Builder\Stub.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 17, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Interface\MockObject.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 13, 3, 24
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Interface\MockObjectInternal.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 13, 3, 23
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Interface\Stub.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Interface\StubInternal.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 13, 5, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Invocation.php", "PHP", 0, 99, 0, 0, 0, 0, 0, 0, 39, 21, 159
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\InvocationHandler.php", "PHP", 0, 91, 0, 0, 0, 0, 0, 0, 41, 23, 155
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Matcher.php", "PHP", 0, 152, 0, 0, 0, 0, 0, 0, 30, 31, 213
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\MethodNameConstraint.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 13, 6, 43
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\PropertyHook\PropertyGetHook.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 16, 3, 32
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\PropertyHook\PropertyHook.php", "PHP", 0, 23, 0, 0, 0, 0, 0, 0, 31, 7, 61
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\PropertyHook\PropertySetHook.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 16, 3, 32
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\ReturnValueGenerator.php", "PHP", 0, 181, 0, 0, 0, 0, 0, 0, 48, 32, 261
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\AnyInvokedCount.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 13, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\AnyParameters.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 13, 4, 29
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\InvocationOrder.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 16, 10, 53
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\InvokedAtLeastCount.php", "PHP", 0, 40, 0, 0, 0, 0, 0, 0, 19, 8, 67
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\InvokedAtLeastOnce.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 19, 6, 49
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\InvokedAtMostCount.php", "PHP", 0, 40, 0, 0, 0, 0, 0, 0, 19, 8, 67
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\InvokedCount.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 22, 13, 95
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\MethodName.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 22, 8, 61
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\Parameters.php", "PHP", 0, 92, 0, 0, 0, 0, 0, 0, 41, 22, 155
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Rule\ParametersRule.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 14, 4, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Stub\ConsecutiveCalls.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 22, 8, 60
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Stub\Exception.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 16, 5, 37
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Stub\ReturnArgument.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 13, 5, 33
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Stub\ReturnCallback.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 16, 5, 37
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Stub\ReturnReference.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 13, 5, 33
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Stub\ReturnSelf.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 16, 3, 30
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Stub\ReturnStub.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 13, 5, 33
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Stub\ReturnValueMap.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 0, 19, 9, 56
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\MockObject\Runtime\Stub\Stub.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 17, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\NativeType.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 11, 2, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\Reorderable.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 19, 4, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\SelfDescribing.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 16, 2, 24
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\Test.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestBuilder.php", "PHP", 0, 181, 0, 0, 0, 0, 0, 0, 51, 56, 288
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestCase.php", "PHP", 0, 1650, 0, 0, 0, 0, 0, 0, 639, 399, 2688
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestRunner\ChildProcessResultProcessor.php", "PHP", 0, 65, 0, 0, 0, 0, 0, 0, 10, 20, 95
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestRunner\IsolatedTestRunner.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 2, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestRunner\IsolatedTestRunnerRegistry.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 13, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestRunner\SeparateProcessTestRunner.php", "PHP", 0, 115, 0, 0, 0, 0, 0, 0, 26, 24, 165
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestRunner\TestRunner.php", "PHP", 0, 258, 0, 0, 0, 0, 0, 0, 26, 53, 337
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestSize\Known.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 15, 3, 28
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestSize\Large.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestSize\Medium.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestSize\Small.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestSize\TestSize.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 30, 11, 83
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestSize\Unknown.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 15, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Deprecation.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Error.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Failure.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Incomplete.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Known.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 15, 2, 26
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Notice.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Risky.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Skipped.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Success.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\TestStatus.php", "PHP", 0, 119, 0, 0, 0, 0, 0, 0, 48, 29, 196
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Unknown.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestStatus\Warning.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 15, 4, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestSuite.php", "PHP", 0, 475, 0, 0, 0, 0, 0, 0, 138, 120, 733
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Framework\TestSuiteIterator.php", "PHP", 0, 49, 0, 0, 0, 0, 0, 0, 21, 15, 85
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\EventLogger.php", "PHP", 0, 46, 0, 0, 0, 0, 0, 0, 13, 10, 69
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\JunitXmlLogger.php", "PHP", 0, 299, 0, 0, 0, 0, 0, 0, 80, 80, 459
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\Subscriber.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 13, 4, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestErroredSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestFailedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestFinishedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestMarkedIncompleteSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestPreparationFailedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestPreparationStartedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestPreparedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestPrintedUnexpectedOutputSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestRunnerExecutionFinishedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestSkippedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestSuiteFinishedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\JUnit\Subscriber\TestSuiteStartedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\Subscriber.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 13, 4, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestConsideredRiskySubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestErroredSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestFailedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestFinishedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestMarkedIncompleteSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestPreparedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestRunnerExecutionFinishedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestSkippedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestSuiteBeforeFirstTestMethodErroredSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestSuiteFinishedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestSuiteSkippedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\Subscriber\TestSuiteStartedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TeamCity\TeamCityLogger.php", "PHP", 0, 304, 0, 0, 0, 0, 0, 0, 59, 66, 429
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\HtmlRenderer.php", "PHP", 0, 101, 0, 0, 0, 0, 0, 0, 31, 27, 159
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\NamePrettifier.php", "PHP", 0, 218, 0, 0, 0, 0, 0, 0, 27, 64, 309
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\PlainTextRenderer.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 19, 16, 80
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\Subscriber.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 13, 4, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestConsideredRiskySubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestErroredSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestFailedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestFinishedSubscriber.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 16, 3, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestMarkedIncompleteSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestPassedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestPreparedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestSkippedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestTriggeredDeprecationSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestTriggeredNoticeSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestTriggeredPhpDeprecationSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestTriggeredPhpNoticeSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Logging\TestDox\TestResult\Subscriber\TestTriggeredPhpWarningSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
